Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-A3-A8OW-01	0	0	0.0121482790780852	0.425700960192857	0	0.0606523108360331	0	0.0263251526563165	0.0419485839943353	0.0500413658332859	0	0.0485043297359641	0.033804076310487	0	0.0508741990252547	0.168069809681603	0.0213580357686909	0	0.0545296035719079	0	0	0.00604329331517988	0.049	0.1604799458496	1.05350234468501
TCGA-AK-3458-01	0.0157241781915524	0	0.00846683343936263	0.233650753677026	0	0.166475088346664	0.0346839194046778	0	0	0.197790111589742	0	0.0172109226783496	0.0222866352452807	0	0.0624371518086322	0.148631502823497	0.0179030079545922	0.00203393275245953	0.0712902282866121	0	0	0.00141573380155193	0.01	0.260725179411645	0.999020682506718
TCGA-B0-4814-01	0.0287164572323172	0	0.110581788905347	0.167278938133822	0	0.237167206639209	0	0	0.0148830043587457	0.0251066424335122	0	0.0305675521308053	0.0555340241295015	0	0.0773423397527707	0.186101081180937	0	0	0.061896851909338	0	0	0.00482411319369372	0.188	0.0927708851785724	1.04744860308036
TCGA-B2-5635-01	0	0	0.00362185341986655	0.144377905036065	0	0.0944615808164852	0.0106157214689323	0	0	0.137721616152216	0	0.0141575253820417	0.165947759342724	0	0.0416892078286619	0.301316947164485	0	0.0408248233364326	0.0452650600520898	0	0	0	0.013	0.238196959061239	0.996220838420587
TCGA-DV-5567-01	0.00131081428250452	0	0	0.074124538841775	0	0.223706176293997	0	0	0.0225017796520595	0	0.0184290210592018	0.0594058395613408	0.0215481283232198	0.0588353491880319	0.0332727891783483	0.253483509856784	0	0.052811061563075	0.180570992199662	0	0	0	0.508	0.0321794954439897	1.07678585928396
TCGA-CJ-4903-01	0	0	0.0145812025739331	0.247723614637721	0	0.202178922965887	0	0.00483167365450471	0.000996895715266636	0.0857293178604255	0	0.0577332582511956	0.0904015936156825	0	0.056694287216549	0.181489691947078	0.00980520660685018	0	0	0.0478343349549066	0	0	0.027	0.20071499065065	1.02612282919783
TCGA-CJ-4918-01	0.0295944873659044	0	0.0503999731896156	0.17527219350149	0	0.0672629524028948	0.00394543121498934	0.0253403560907448	0.0469736213842112	0.0425632215901826	0.00695164370786995	0	0.0180819064717593	0.106292884050122	0.0714807555112779	0.333900779077826	0	0	0.0202658015650007	0	0	0.00167399287611165	0.002	0.429647598326766	0.902380929632605
TCGA-BP-4804-01	0	0	0.0126085386178762	0.335578636237114	0	0.00983678366926422	0.010059224645193	0.0206779333359543	0.0552601146872749	0.0683385225082103	0	0.0267524811514474	0	0.150899403662373	0.0907767355282365	0.189196742574482	0	0	0.0300148833825742	0	0	0	0	0.593705499310649	0.808778927714334
TCGA-BP-5182-01	0.00147337784104007	0	0.0143992732497914	0.136446594504214	0	0.148862298412095	0	0.00402733726319045	0.0260821353303261	0.023857185594691	0	0.0344757180985157	0.0152358965931716	0.152199385103563	0.0735176297162636	0.295862885398381	0.0357748520705777	0	0.036394441474137	0	0	0.00139098935004278	0	0.505774955542426	0.862573277404301
TCGA-CJ-6030-01	0.0101638264498216	0	0	0.130619024292492	0	0.200795798948996	0.0153476046974444	0.00331100641210863	0	0.0657682619328093	0	0.0266404193582139	0.0993605131047906	0	0.0563110982796181	0.298158991970336	0.0158595551236357	0.000277428722228391	0.0706765665849002	0	0	0.00670990412260499	0.002	0.424271056283503	0.904855173534577
TCGA-CJ-4878-01	0.0272441746545053	0	0.0250223626770773	0	0	0.357990336175215	0	0	0	0	0.0521750306313896	0.000628365739765249	0.163583060843969	0	0.136037414191857	0.138816325110161	0	0.0045015298127154	0.0811059875314795	0	0	0.0128954126318648	0.253	0.0765767505872317	1.06136594067561
TCGA-B8-A8YJ-01	0.0274042121409373	0	0.100979441617954	0.0703094033183218	0	0.306548196666662	0.0361242060512964	0	0	0	0.084589926157251	0	0.0513767977242022	0	0.027277751178925	0.23730827589226	0	0.00119028452620942	0.0555780273604538	0	0	0.0013134773655266	0.021	0.213902162835782	0.994748067905539
TCGA-BP-5004-01	0.0083372546134527	0	0.0069731106928987	0.00356994758482751	0	0.191729222538649	0.0123452084821977	0	0.052890190980876	0	0.0198604572716133	0	0	0.360053040294788	0.0465996426870203	0.231100277482667	0	0	0.0642915253148025	0	0	0.0022501220562072	0	0.498720336902735	0.867075114842197
TCGA-A3-3387-01	0	0	0.0158059819566207	0.0585905417663299	0	0.205012013728668	0.0110495041140218	0	0.0227973651952988	0	0.0239602627330976	0	0.133811496594767	0	0.0444092224808684	0.368345651052408	0.0573555957629917	0	0.0506781661151109	0	0	0.00818419849981736	0.00600000000000001	0.333685405008739	0.947864935315123
TCGA-B0-4699-01	0	0	0.00151252669844268	0.473949568350589	0	0	0.0431833557365047	0.0309224729034502	0.0109480303322826	0.094269301012422	0	0.0320314698413674	0	0.0319485582989058	0.06602626492245	0.178520443664643	0.0204962814395179	0	0	0	0.0161917267994253	0	0.004	0.37669239798024	0.944585502654024
TCGA-B0-5701-01	0	0	0.0345873640412279	0.192243236085544	0	0.0437047408102656	0.000462975678917521	0.0361645290346533	0.0650230624577582	0.0913940185902841	0	0.0229744524149301	0.0186050728245997	0.131707795081946	0.113018738254646	0.199911137878518	0.00247059667617806	0	0.0300838021049603	0	0	0.0176484780655706	0.023	0.210951505098307	1.01106176956499
TCGA-BP-4973-01	0.0349244922176917	0	0.00334258730030152	0.202828783321523	0	0.343425342241238	0	0.00954526493717363	0	0.0197608828644944	0	0.00129397010599973	0.0532119496960897	0	0.109331501379469	0.193405662272876	0	0.000290948966568134	0.0210525616268462	0	0	0.00758605306972771	0.01	0.257415503019501	0.994477246220149
TCGA-AK-3453-01	0	0	0.016561272243983	0.421800665883508	0	0.0917093616904985	0	0.0355903971916019	0.125179945913721	0.0334425532761174	0	0.0299295575154942	0.0737116662187748	0	0.0668181283124515	0.0815811347433325	0.0016244818371409	0	0.0220508351733758	0	0	0	0.002	0.419976148794984	0.917229628007106
TCGA-BP-5009-01	0.00589910333841227	0	0.0249715015551563	0.29584685630754	0	0.0945448810841567	0	0.0406814005513024	0.0744006895506393	0.0086966632114554	0	0.0414761825183718	0.0937586084139477	0.00565977015435371	0.0688956663877413	0.231802854058692	0	0	0.0108769769661024	0	0	0.00248884590212851	0.004	0.364800065016541	0.936673205982234
TCGA-B0-4827-01	0	0	0.112392501767165	0.25290623002309	0	0.0642058979275159	0.00665418781438733	0.0023874909487107	0.0390806019813903	0.0498001368153002	0	0	0.103986497008399	0.0252814338189126	0.073860963611431	0.243933176119061	0.00391421360901891	0	0.0208113016115316	0	0	0.000785366944086631	0.003	0.409987141102894	0.911385637035937
TCGA-CJ-5686-01	0.0126474339097342	0	0.0287916176516842	0.179374876152141	0	0.268046307090479	0.0161759183610152	0	0	0.0416578015415011	0	0.0019757808316815	0.0735148392338592	0.00637814515179076	0.0759075579757314	0.24128091528369	0.00563286205696306	0	0.0279434945104347	0	0	0.0206724502492946	0.00600000000000001	0.333799065699093	0.949313193044649
TCGA-CZ-4853-01	0.000850387841490182	0	0.0176343415203935	0.0535097181501078	0	0.298889135803925	0	0	0.0391709526730629	0.00889392487844165	0.0205197611051437	0.0246974376124666	0.0525494322101825	0	0.1609403240273	0.214017628266811	0.0180914939571533	0.00416514964130998	0.0860703123122114	0	0	0	0.07	0.142750533691293	1.04101602425893
TCGA-DV-5575-01	0.0108770746450208	0	0.0166115440759445	0.245672871100068	0	0.262094549796523	0	0	0.0129247585974818	0.043150379350453	0	0.0230819434764279	0.0298893543012632	0	0.152616223116338	0.177903358970679	0.0198726371053322	0	0	0	0.00293969050257785	0.00236561496189058	0.011	0.247666356361626	1.00834129517665
TCGA-B4-5377-01	0.00689299678720078	0	0.00478387015492109	0.263430735453087	0	0.141209182472081	0	0.00479860288578877	0.00764121456801986	0.0358500441459902	0	0.0612608710243838	0.140374949461149	0.00246144940104702	0.0725183416945326	0.212480345241938	0	0	0.03985869864035	0	0	0.00643869806951103	0.351	0.0567915465102085	1.08368636897564
TCGA-B0-5098-01	0.0476678368937982	0	0.038000062011318	0.238283606247353	0	0.175103933704992	0	0.0601718803334429	0.0335946353237454	0	0	0.0897040851688652	0.0325885292427896	0.127630761519561	0.095070958651138	0.0458754068622275	0	0	0.0163083040407693	0	0	0	0.751	0.00350886755274883	1.11580360520154
TCGA-BP-4327-01	0.000257926571287943	0	0.0460437375440663	0.189404767415506	0	0.183354772785985	0	0.00564887941469481	0.0078428971093893	0	0.0944892796187423	0.0303895574917033	0.0579071265951405	0.0143539693184903	0.0726649984635277	0.250212664853481	0	0	0.0474294228179856	0	0	0	0.034	0.184445189337738	1.0200499547337
TCGA-CJ-4641-01	0.00190780894327919	0	0.00814050322182041	0.338838794555872	0	0.0882987766427811	0	0.0358164097307693	0.0301267236164412	0.0644604817960238	0	0.0271671606620688	0.00325319519961103	0.0156228298812786	0.111201788923406	0.140551402827676	0.0864698054959069	0	0.0481443185030655	0	0	0	0	0.503855876100328	0.863078709442615
TCGA-CJ-4640-01	0	0	0.00581731273784361	0.308259329303185	0	0.0981145175197373	0.0115056802360166	0.00148547931298493	0.0330941808491997	0.0725467370231665	0	0.0244938426166644	0.0810551432268785	0	0.114267415890945	0.182425625594758	0.00907926476095047	0	0.0578554709276698	0	0	0	0.003	0.410721903617287	0.915143793777555
TCGA-CJ-6028-01	0.0341965838233739	0	0.101480027531556	0.246475221442803	0	0.144001482888271	0.0208776533060381	0.015401472468002	0.00402884777423403	0.123034246923512	0	0.0135791670131613	0.00150203518821107	0.0365078799251444	0.0687141284430072	0.165450691382152	0	0	0.0232263631824295	0	0	0.00152419870810517	0.004	0.364969635351244	0.936202301618475
TCGA-CZ-5463-01	0.000671669998425173	0	0.00429182055426984	0.199583085931785	0	0.167917255289373	0	0.0158184966656084	0.00770465570207612	0.106280410673176	0	0.0205435297718765	0.0444229455182857	0	0.178923016100256	0.21131342634709	0	5.49409163670179e-05	0.0424747465314114	0	0	0	0.01	0.26302649589981	1.00044554193838
TCGA-CJ-4871-01	0.0341208135651499	0	0.0030839788400015	0.171208988674166	0	0.164749496904358	0	0.0147249207184851	0.0303953943160837	0.00285158747817587	0	0.0240364934853119	0.0784366008137255	0.0596544965331959	0.120261641535261	0.229384679520393	0	0	0.055212633218958	0	0	0.0118782743967352	0.017	0.224087936543842	0.999750298091505
TCGA-A3-3347-01	0.0105482912445138	0	0	0	0	0.179087126834878	0.0062885145113315	0	0.0152578639112264	0.0486538337859984	0	0.0309270527084223	0	0.232678496081532	0.082227221134809	0.316364653620548	0.00719459293209351	0	0.0600774227965565	0	0	0.0106949304380904	0	0.640404155472977	0.779064015427653
TCGA-CJ-4891-01	0.00356445310718887	0	0	0	0	0.120480752144655	0.00236401627931611	0	0.0214628692237932	0.0643562195334024	0	0.0293046262987282	0.201097418582114	0.120908458536796	0.0533928882445157	0.257345449790586	0	0.057927353039244	0.0250938919960818	0	0	0.0427016032235794	0.019	0.217491790744605	1.00981141206285
TCGA-EU-5907-01	0	0	0	0.0341341532035407	0	0.208988315918272	0	0.0190405486519231	0.019932943229823	0.0499225218670509	0	0.0370236364547364	0.115640312445999	0.0273362476808217	0.086751321396422	0.292489287705829	0	0.059660409987057	0.0490803014585252	0	0	0	0.206	0.0880384983565039	1.05902213579818
TCGA-B0-5400-01	0.00907970546882307	0	0.0378296894846164	0.200343469598317	0	0.120973801974872	0	0.0013228724903397	0.0413823419892799	0.0085877861173338	0	0.0785984910580142	0.00212106197402178	0.161219803943226	0.0480215370953889	0.229322697219969	0	0	0	0.00876549161103137	0	0.0524312499747677	0.00700000000000001	0.300945820366797	0.969330734121228
TCGA-B8-5550-01	0.0376433491317123	0	0.00417281486645783	0.11298518051235	0	0.146902419411432	0.00899754445506904	0	0.0454211520087757	0.0134449041146173	0	0.0113404390276343	0	0.181613636834337	0.0800708740273699	0.283632041796062	0.00131884970433658	0	0.0471652215885605	0	0	0.025291572521285	0.002	0.432103419090849	0.901638976693697
TCGA-B2-A4SR-01	0	0	0.00543694373794132	0.151319481918204	0	0.232441114131838	0	0	0.0193265525301109	0.0345002718277612	0.0233173752736714	0.00626499218734904	0.00811338950759788	0.0109155736692707	0.147608957567966	0.213950468407696	0.0748011195309889	0	0.0720037597096036	0	0	0	0.00900000000000001	0.263804325201492	0.986205285165532
TCGA-B0-4839-01	0	0	0.01455692688565	0.110252011520105	0	0.204747657955223	0	0	0.0160077638435902	0	0.0900065360003961	0.0475430285783229	0.120383316773481	0	0.0821739032459613	0.220535250465855	0.00117199667484417	0	0.092621608056572	0	0	0	0.004	0.383500147946325	0.925092209338219
TCGA-DV-5565-01	0	0	0.0108863738977309	0.103234488941859	0	0.15309131754082	0	0	0.0170879772463034	0.0281689620348272	0.0150052706490282	0.0240417085874298	0.125008649602894	0.114535994936859	0.0926987571322177	0.241469143171583	0	0.0230173221317042	0.0462386483145903	0	0	0.00551538581215321	0.024	0.208409850105061	1.00742853731015
TCGA-CW-5581-01	0.0262797592100466	0	0.00184239689565154	0.184533586842128	0	0.34091580148913	0.0198713883477408	0	0.0152817645581159	0.00712555119898122	0	0.0129094959154501	0.0263673455471841	0	0.112367747897468	0.144367270554557	0.0447898069440343	0.00785940080524886	0.0524678680870931	0	0	0.00302081570717176	0.045	0.166251300180528	1.03447205760697
TCGA-BP-4330-01	0.0170284837473368	0	0.0772590552272955	0.447472310916925	0	0.0247964507697529	0	0.0163590116268126	0.0404427574529198	0.0508515850140763	0	0.0225973170735885	0.0349639565528056	0	0.110991568589864	0.111292984508686	0.0103823838363803	0	0.0355621346835572	0	0	0	0	0.50475162483639	0.862801336596598
TCGA-BP-4761-01	0	0	0.222953853379816	0.2841186194356	0	0.0579005932294105	0.011841745400744	0.026259460514725	0.0649547565173666	0	0	0.0655404105031634	0.0268861353234364	0.0274236430391565	0.0619655288064758	0.0993377559269751	0.00459442812043046	0	0.0462230698026999	0	0	0	0.052	0.157646968752577	1.02335341524924
TCGA-BP-4797-01	0.00734826513167807	0	0.0132577174472667	0.210674169544884	0	0.193951479323017	0	0.00328213862904221	0.0184806799764112	0.019838555057984	0	0.0447226040391273	0.0717446347665983	0.0404145696687331	0.0663337085038858	0.241193768647796	0.0036515818444845	0	0.0368374276742384	0	0	0.0282686997448532	0.004	0.361441233704462	0.936592794290238
TCGA-CJ-4897-01	0.0401986037902304	0	0.0855090247308331	0.234241766596014	0	0.113490522228385	0	0.0134181460040533	0	0.0282987473907705	0	0.0323641699617788	0.0476879590809077	0	0.13138126340435	0.200546323779628	0.00991687556947573	0	0.0629465974635739	0	0	0	0.016	0.230643908965648	0.995936806495764
TCGA-BP-4335-01	0.0544436006955736	0	0.111065800501298	0.274845356122829	0	0.111297805701899	0.00298523532896764	0.0650795162631559	0.0124961275950528	0.0547401775496262	0	0.0240898628859643	0.00989368964970568	0	0.144953772880694	0.121829470690385	0.00773417467466372	0.000188070034771598	0.0043573394254133	0	0	0	0.004	0.38447874749913	0.929214050218027
TCGA-B8-5163-01	0.0107896291428319	0	0.0492236941008497	0.205460588701342	0	0.191083784227624	0.015630937717069	0.00491884812537011	0.0443657601123486	0.0684034731036608	0	0.00481047233681948	0.0572746635816292	0	0.080355059837524	0.243854943911697	0	0	0.0233082326595517	0	0	0.000519912441682523	0.001	0.448962897615934	0.892710045697574
TCGA-CW-5589-01	0.00634597774712235	0	0.0118413113753023	0.0760582747403718	0	0.166972954719034	0.000615660363714584	0	0.00224508867637235	0	0.0193556588385504	0.0425263254199658	0.0298222728452221	0.104038671296904	0.0394068881807929	0.385952627854632	0.0443828014680282	0	0.0704354864739879	0	0	0	0.00600000000000001	0.314540439918094	0.960460462175169
TCGA-B0-5115-01	0.0462772602068189	0	0.00240730039017195	0.0778261546501544	0	0.327201718073641	0.00925644741594724	0.00375432125239538	0.0180825719108713	0.00258687527757053	0.0598288475305975	0	0.0248509482880966	0.0708653377545597	0.0935459881508389	0.180850985337686	0.0234821743685862	0	0.0591830693920642	0	0	0	0.013	0.239675834158593	0.990911859695676
