"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FSTL1",1.34332527630017,7.05031657428117,9.63559603448704,1.71733400437686e-20,9.8019213015399e-20,35.0552445576107
"KCNK3",2.13159190602013,4.38833660378935,9.63433685563477,1.73559728250517e-20,9.90036671561809e-20,35.0447702205059
"ZP3",1.01445783361476,2.32047653135759,9.62778545181829,1.83377196736215e-20,1.04512141085517e-19,34.9902891350842
"SORCS2",-1.86381152370489,2.39203611022432,-9.62763326603341,1.83611675485958e-20,1.04615206164261e-19,34.9890238867514
"ENPP1",-1.05915533916167,2.10969492713461,-9.62690750806019,1.8473397456932e-20,1.05223910806818e-19,34.982990250437
"FRMD1",-1.02766164254951,0.819433722521686,-9.617906810282,1.99230656852612e-20,1.13216652115282e-19,34.908189804492
"DDX39B",1.30860435171811,4.57007095027905,9.61004518330901,2.12811788085555e-20,1.20688232132381e-19,34.8428972041218
"NFASC",-1.28958361860154,2.52651099591655,-9.60684999878515,2.18590281718449e-20,1.23857241846453e-19,34.8163715577159
"JPH2",1.29014159353114,2.73671478136423,9.59505663194028,2.41297247273791e-20,1.3652510048102e-19,34.7185214071996
"ASAP1",1.002953351275,4.45485670290991,9.59152753092453,2.48535912710103e-20,1.40498432045946e-19,34.6892572746069
"LPAR6",1.09735294691913,4.85132842432921,9.59076474149625,2.50128564214133e-20,1.41357791592821e-19,34.6829330753027
"HIF1A",-1.06987152195297,6.57206669808518,-9.58703357779951,2.58065924463949e-20,1.45801266651808e-19,34.6520037003747
"P2RY10",1.25188907137933,1.97733042878413,9.58281609562365,2.67338745232982e-20,1.50952737356076e-19,34.6170535486095
"EME2",1.10796205447832,2.27082134181565,9.57138476004152,2.9416613845639e-20,1.65764871375758e-19,34.5223787161546
"PLEKHA6",-1.0228097650903,4.44523957394179,-9.56534598655472,3.09398183198444e-20,1.74197250777114e-19,34.4723985569725
"ADH6",-1.59405375541077,2.22069432884651,-9.56413286390269,3.12551136348968e-20,1.75921639602133e-19,34.4623608699638
"SOWAHB",-1.40762530887062,3.00253620401,-9.54103514566002,3.79039362102444e-20,2.12914881310022e-19,34.2714216055643
"NGFR",1.62521612913718,3.94891752845295,9.5331898361212,4.04671311633221e-20,2.26986039424294e-19,34.2066443518536
"C1orf210",-1.89197170210949,3.95552852385851,-9.52853642779281,4.20678813639817e-20,2.35626045445645e-19,34.1682404192199
"EVA1C",1.0322273446144,3.77360976447622,9.52823899105716,4.21723058268528e-20,2.3614311815708e-19,34.1657861809389
"HEYL",1.52479734805658,5.45071949202296,9.5225883012921,4.42056764003237e-20,2.47386888618512e-19,34.1191713072609
"LY6E",1.60314570229425,7.65366882815848,9.51835123997098,4.57938277135825e-20,2.56054192057913e-19,34.084231299069
"IL6R",1.13783939844041,4.36648441828193,9.51504345811334,4.70728529639502e-20,2.62979619408742e-19,34.0569622952369
"SCN4B",1.50945592506212,3.74426607638445,9.51395991517924,4.74994775202333e-20,2.65287030377179e-19,34.0480311889789
"CLDN7",-1.64078313488205,4.99220640666236,-9.50853864903741,4.96922282503194e-20,2.77216112003999e-19,34.0033575577348
"NFE2L3",1.14401447298105,4.41639874405571,9.50850400293981,4.97065593619067e-20,2.77216765008655e-19,34.0030721184669
"PDGFD",1.57675481197486,5.53416926626873,9.49064884599106,5.76646344850693e-20,3.20865439761001e-19,33.85606989975
"CDH4",2.08148498199249,2.50059030588113,9.4873044817736,5.92898509613505e-20,3.29626557382902e-19,33.8285581156908
"MCHR1",2.14201319236059,2.14711642560201,9.48405933490659,6.09102206830184e-20,3.38442174923335e-19,33.8018693159832
"TMEM200A",1.45074794961384,4.20758507111476,9.4816206073847,6.21567387488655e-20,3.45269973175484e-19,33.7818170894608
"NTN1",-1.11153732011619,1.29654349807101,-9.48094374764596,6.2507164590584e-20,3.47117662588314e-19,33.7762523387674
"CD200R1",1.10092490394773,1.61512986748517,9.47289839278364,6.68254087356694e-20,3.70886723554855e-19,33.7101303731571
"PCDH1",-1.10322474479492,4.76926000741145,-9.47007489686577,6.8409920584938e-20,3.79572882266869e-19,33.6869348031452
"ASAP2",-1.16362713538673,3.58180105640316,-9.45964250595326,7.45941058938139e-20,4.13063272926477e-19,33.6012746787908
"DOC2B",-1.11818435187945,2.74282567537946,-9.45295878240527,7.88440369003114e-20,4.35978239769428e-19,33.5464312007706
"SLPI",-3.34145963200469,4.26075870614013,-9.44816102774832,8.20418403377539e-20,4.5340380054044e-19,33.5070806434075
"CEACAM1",-1.20074725846348,3.60081065025938,-9.4417078406867,8.65465518153639e-20,4.78028150681122e-19,33.4541755913294
"RNF182",-1.06682988623891,1.18414151661379,-9.43582647105772,9.08651301230997e-20,5.01313333179862e-19,33.4059815992298
"HLA-DOB",1.35876016887898,2.50804301083372,9.43008456619472,9.52871168108843e-20,5.25115749975325e-19,33.3589517297368
"SLC16A11",-1.14833915352242,1.46951547349174,-9.41854090079989,1.04832516796898e-19,5.76253826124547e-19,33.2644654629841
"GJB1",-1.64562734182826,4.21627622525423,-9.40485756691988,1.17380491818402e-19,6.43234541144784e-19,33.1525761099161
"TOX",-1.30622838398232,2.45096225461405,-9.39319338306885,1.29243937909542e-19,7.06656720227026e-19,33.0572920827713
"IRS1",-1.14776525825509,2.8265006324154,-9.38151080442678,1.42315802541376e-19,7.77039500829913e-19,32.9619451872873
"IRF9",1.07548493042601,2.2570114707715,9.38079335338987,1.43159960822384e-19,7.81429811340319e-19,32.9560925923518
"MAF",1.19455460519784,6.04398858695203,9.37751928121841,1.47075666428102e-19,8.02129955913666e-19,32.9293885956797
"S100A8",1.43573847386448,4.25783307950592,9.37397671487124,1.51432058887631e-19,8.25196827182306e-19,32.9005024553935
"RRAD",1.63978772514401,6.11051267047059,9.36918665133416,1.57526459129329e-19,8.58167187821032e-19,32.8614570170915
"ABLIM1",-1.01565938395553,5.59463099636714,-9.36733992839836,1.59940403933512e-19,8.70588249487941e-19,32.8464076856527
"APOLD1",1.83179377695118,5.98662504506369,9.36638974836067,1.61196674538905e-19,8.7718156906592e-19,32.8386653234063
"CYP1B1",-1.7327754716687,4.19952275532471,-9.36551657043445,1.6235975470246e-19,8.83017929716141e-19,32.8315509097405
"LDLR",-1.28850088274301,2.75776917216874,-9.36050125202144,1.69203019966376e-19,9.19210723789482e-19,32.7906969632498
"CHD3",-1.00142663055478,4.89113604714068,-9.35643339420755,1.74962754643351e-19,9.49707376512463e-19,32.7575727482263
"CST6",-1.14502973299173,0.992046587616692,-9.35529405221616,1.76610498142055e-19,9.58384681487063e-19,32.7482970921752
"CD163",1.74177156581616,4.84443636298445,9.33464841143556,2.09277437796633e-19,1.13281650550867e-18,32.580360704702
"RSPO3",-1.08418018060176,1.51374640119687,-9.33281847278197,2.12446573326439e-19,1.14965191997379e-18,32.5654888067303
"LGR4",-1.09178032797221,5.36689230696426,-9.3306531089042,2.16258064652018e-19,1.16962868411212e-18,32.5478936983073
"C6orf132",-1.09350711661268,1.94864024715804,-9.32512954461443,2.26290221599846e-19,1.22084044034905e-18,32.5030245335953
"EGFR",1.28610347368013,5.89466137052812,9.32162908854864,2.32885162616824e-19,1.25537847609616e-18,32.4745997214041
"MEST",-1.48825236625101,3.05905516261781,-9.30974678687119,2.56724068772051e-19,1.38159202904562e-18,32.3781706454389
"CLK1",1.06226200763745,5.41588590448679,9.30331212268346,2.70626702485877e-19,1.45520611485582e-18,32.3259891287433
"GPR174",1.22069423701353,1.68188407053335,9.30176234934847,2.74085038383525e-19,1.47217860192616e-18,32.3134253342994
"CPA3",1.70704362154139,3.57131062994003,9.30062549758234,2.76649735728116e-19,1.48472751675989e-18,32.3042100240106
"QPRT",-1.44704442384899,5.2966542376112,-9.29892936317236,2.80520407972054e-19,1.50467258434515e-18,32.2904627267067
"MIF",1.06649330697961,6.8166104083077,9.29625027418541,2.86743794593001e-19,1.53690999625923e-18,32.2687522977387
"LCK",1.28608771925512,3.40504201553238,9.29466167860277,2.90498407597987e-19,1.55648089103944e-18,32.2558810497453
"CD69",1.12709218275649,2.97238145148511,9.29053869139108,3.00471733755811e-19,1.60903355942877e-18,32.2224830644405
"SMCO3",-1.09712790874093,1.14255628953047,-9.28860252172266,3.05271550027914e-19,1.6329432364768e-18,32.2068030451673
"GPT2",-1.0302864198179,3.25138062986878,-9.28765472028329,3.07648786095884e-19,1.64475720263926e-18,32.1991281845177
"CEBPA",1.17350279385599,3.24724050174986,9.28324328816033,3.18956883301396e-19,1.70427838219921e-18,32.1634140851783
"PILRB",1.26224048252338,1.86113169051479,9.26993801118515,3.55616585737172e-19,1.89808162879914e-18,32.0557734760824
"CA4",-1.92258659803753,2.96261323816549,-9.26858720998603,3.59564057750335e-19,1.91810115380328e-18,32.0448518158579
"CD82",-1.23438386825456,4.56279936155721,-9.2613527382893,3.81455854152468e-19,2.03265943265999e-18,31.9863789339882
"PROM1",-2.68705671052522,3.4016151631297,-9.25772607438955,3.92921954886042e-19,2.09090228816984e-18,31.9570790668704
"ARL4C",1.5624986607867,5.45477627687769,9.25327776103012,4.07452822969925e-19,2.1664537640083e-18,31.9211527390394
"RASL12",1.17689292081665,3.9962767623098,9.25172810979435,4.12638906116472e-19,2.19343052221029e-18,31.9086401634688
"CYP4F3",-1.62296671578267,1.48482217216083,-9.24745485946073,4.27280970932422e-19,2.27002472789295e-18,31.8741441131411
"NUPR1",1.15877652589752,5.73144363257029,9.24265849429553,4.44329044429095e-19,2.35802703496616e-18,31.8354393192697
"WFDC2",-2.16416859796777,5.95928705502911,-9.24117574413243,4.49734354991753e-19,2.38541450242158e-18,31.8234771296284
"RELN",-1.11113929779886,0.891018177896202,-9.23963146866979,4.55433192070815e-19,2.41432822640856e-18,31.8110200996111
"SLC16A6",1.04624048148249,2.09567144207216,9.23932835354441,4.56560145329583e-19,2.41964470498991e-18,31.8085751775537
"RAB29",-1.0453300261012,5.14158802667542,-9.23772614270941,4.62563053438969e-19,2.45012689604025e-18,31.795652761327
"MASP1",1.52911571766702,3.01966821640035,9.23469989189104,4.74115374020656e-19,2.51063593253458e-18,31.7712494958407
"HOXA4",1.07055625057258,3.8499614809661,9.22890769046685,4.97028939577932e-19,2.63054420857216e-18,31.7245586013849
"TST",-1.04567297539457,5.63547152727295,-9.223234423664,5.20534364261287e-19,2.75345313430645e-18,31.6788476021742
"ALDH1B1",-1.18047594157082,5.18121451847189,-9.22116027220391,5.294000241482e-19,2.7988313014265e-18,31.6621408502556
"VCAN",1.89346664635832,5.30448932861095,9.21714407601754,5.46993937681058e-19,2.88949695736557e-18,31.6297993965958
"LRATD2",-1.05471800419274,5.34477597087769,-9.21434960264321,5.5957620861527e-19,2.95356286782777e-18,31.6073023793764
"TLR3",1.34542730271077,5.1059310060906,9.21380183834333,5.62075938055108e-19,2.96595428027293e-18,31.6028931778835
"NRP1",1.16190655308045,6.59017696036323,9.21124020254353,5.73913567207466e-19,3.02678104414473e-18,31.5822760132853
"PLPPR5",1.68647160457277,1.55012866387479,9.20388312284248,6.09301819626212e-19,3.20821095792927e-18,31.5230868054124
"CD44",1.23055884814211,5.21653753761506,9.20301132772194,6.13635887874471e-19,3.23015943892465e-18,31.5160753748115
"PROS1",1.33625330481125,6.31388454810121,9.20017864076073,6.27930247876088e-19,3.30362115573977e-18,31.4932968529937
"F3",-1.61299228854367,2.84407171043915,-9.19267917306036,6.67386025758799e-19,3.50741839406463e-18,31.4330165695556
"SPON2",1.64714501891044,4.5196278075518,9.18579792374902,7.05744251052643e-19,3.70302128821084e-18,31.3777377941074
"CCL20",2.3522191888168,3.91147386327611,9.18300779332081,7.21912253755505e-19,3.78683557961098e-18,31.3553328009055
"MARVELD1",1.08951592687225,4.9687589309974,9.18277340405903,7.23287055780352e-19,3.79200737873232e-18,31.3534508660971
"FAM83F",-1.09076801689391,0.998332736636648,-9.18148540724897,7.30888153082218e-19,3.83082817779159e-18,31.3431100517122
"REC8",-1.07859426715423,2.59099520658686,-9.17441973703525,7.74015065630544e-19,4.05469133091392e-18,31.2864018864173
"GPR155",-1.11065528640495,3.13530601323061,-9.17060246878828,7.98353395854036e-19,4.17994262532651e-18,31.2557785632147
"MATN2",-1.24547168899689,4.17499302154688,-9.1648703558543,8.36330754237036e-19,4.37525716198629e-18,31.2098116622724
"IL20RB",2.43800543223586,2.56535625798482,9.15242961826459,9.25018955409056e-19,4.83274703652366e-18,31.1101210380426
"CPN2",-1.975378369239,1.2520565631299,-9.15160764481178,9.31196239114314e-19,4.86371726069804e-18,31.103537937753
"SCG2",1.67038489953201,2.07392227593551,9.15049266668121,9.39640837597499e-19,4.90388420007065e-18,31.0946089010353
"DACT2",-1.24377923969428,1.10582604104987,-9.14910876190268,9.50227762087366e-19,4.95515830053206e-18,31.0835273626733
"PCDHB14",1.03581236538229,2.94907213709554,9.14656440906422,9.70001273156466e-19,5.05556783280881e-18,31.0631568789195
"AC019117.3",3.18733665387017,3.73473375493685,9.14614277202918,9.73317161458801e-19,5.07149468339059e-18,31.0597815973326
"SPINK13",2.08315006335177,2.458246432719,9.14348195361823,9.94503127789389e-19,5.18050066807598e-18,31.0384839484503
"IL7R",1.48768981774186,3.37096726869743,9.14245306570717,1.00281720326996e-18,5.21962741269657e-18,31.0302497972538
"LRMP",1.12406846447876,3.50376054037373,9.14008478097672,1.02221690188314e-18,5.31776373364278e-18,31.0112991424941
"CLEC1A",1.01372636832395,2.9892916071976,9.13743776775864,1.04433980979287e-18,5.42995449490547e-18,30.9901224995862
"NPY1R",-1.36952994908699,4.05360517808548,-9.13044796603383,1.10506318290452e-18,5.73803175084845e-18,30.9342247718351
"AHCYL2",-1.05097237976081,3.97369964146735,-9.12190860172901,1.18400968590621e-18,6.13326451639543e-18,30.8659786701097
"MALL",1.16531847652156,2.05937200801377,9.11777650378604,1.22419093547154e-18,6.3346765228181e-18,30.832972386264
"TMEM92",1.74962007561866,2.2749028749847,9.11672294243785,1.23465012968165e-18,6.3871038406316e-18,30.8245585670648
"CDH13",1.40424617026736,4.30172002944071,9.11015047383355,1.30192496373577e-18,6.73334462151649e-18,30.7720868240759
"SMIM10",1.02414046321966,4.4688806279795,9.10663837742735,1.33934929345496e-18,6.91772491267269e-18,30.744059416381
"PDLIM7",1.01335435647415,4.53931923724227,9.10388582529744,1.36942283040753e-18,7.06556969879316e-18,30.7220990356877
"TLN2",-1.10471698738446,4.01592623591783,-9.0895999126035,1.53657891328114e-18,7.90918409757773e-18,30.6082034655415
"MAMDC4",1.19173277975486,2.69841573012736,9.08920850105703,1.54143231113449e-18,7.93207239157149e-18,30.6050847984088
"CNTFR",-1.04242308465548,0.869316100991093,-9.08199954481389,1.63358465378695e-18,8.39299301970679e-18,30.5476637386729
"PABPC1L",1.45293291603837,2.95902437681836,9.07987236096003,1.66180407842322e-18,8.52226267196635e-18,30.53072675902
"SPARCL1",1.50482765405907,8.27716557853479,9.07912500436907,1.67183271199665e-18,8.57143884912478e-18,30.5247768943197
"FOXJ3",1.28496154646786,5.68802363839957,9.07229781794023,1.76626385724766e-18,9.04607248106649e-18,30.4704412729987
"SEPTIN4",1.01881702984499,3.5707035467653,9.06575936917455,1.86164490497643e-18,9.51708010006692e-18,30.4184324764522
"ARHGAP42",1.15113760203819,4.03776290589846,9.06565674085236,1.86318195587017e-18,9.52244174144025e-18,30.4176163648273
"APOL1",1.55512375567713,7.29229804079655,9.05900176021646,1.965581601279e-18,1.00273968008748e-17,30.3647100876379
"UGT3A1",-2.19974347285478,2.99545779389969,-9.05873669178983,1.96977356286067e-18,1.0046154235479e-17,30.3626034323112
"METRNL",-1.01369577567791,4.70411245161813,-9.05110082402333,2.09440632236454e-18,1.06650669726046e-17,30.3019366237019
"SIGLEC14",1.16215163689632,2.42781615664408,9.05048293850856,2.10482636368522e-18,1.07153298279699e-17,30.2970292224752
"PLAAT4",1.07370229030208,7.3684792062841,9.04228259599683,2.24807538097317e-18,1.14237139539135e-17,30.2319239728324
"LAYN",1.11605582926748,3.77961985857357,9.03852946941589,2.31681682422232e-18,1.17651357807573e-17,30.2021414972973
"PDZRN3",-1.20667176491835,2.41109608647358,-9.03595584742345,2.36515324744917e-18,1.2006138413587e-17,30.1817242263479
"INKA1",1.04720494286253,3.54568010506488,9.02528817642007,2.57638067309779e-18,1.30511212434803e-17,30.0971413642519
"KCNAB1",1.10692170567515,2.57696735562471,9.02323578277562,2.61911109609138e-18,1.32573381020167e-17,30.0808767983294
"PER2",1.02274508710371,4.11416224337135,9.01961572728105,2.69619663100442e-18,1.36404469246379e-17,30.0521958198194
"HAUS7",1.06352978976988,2.00366997949711,9.01920078345692,2.70517467034256e-18,1.36823188785506e-17,30.048908857781
"ANGPTL2",1.36172884686056,5.70226812282897,9.01541717927476,2.78841682979092e-18,1.40960325120302e-17,30.0189424473635
"SCTR",-1.10504475965017,2.43131883456138,-9.01500975675457,2.79753026368885e-18,1.41347753193585e-17,30.0157161988809
"FOLR2",1.43222576702851,5.0947700322436,9.00687066751665,2.9858938432619e-18,1.50475161822059e-17,29.9512884416521
"TDRD9",-1.15914645655316,1.13879071334461,-9.00610638058642,3.00421370330032e-18,1.51359286632566e-17,29.9452407247086
"BTNL9",1.6690007051669,4.31086557982989,8.99682957833022,3.23564866945357e-18,1.6289327826627e-17,29.8718653645574
"PC",-1.16393099562412,3.78645784680413,-8.9962463127821,3.25077561944384e-18,1.63486015745263e-17,29.867253905443
"TRIB1",-1.01072223587251,5.0511288462237,-8.98629289556142,3.51997490109492e-18,1.76614536907781e-17,29.7885942942096
"C19orf33",1.90090997983028,6.03458010402924,8.98240296309254,3.63107784835253e-18,1.81955064944551e-17,29.7578709446366
"EPHA3",1.24314561685629,2.74391373046333,8.98092801335081,3.67410639505873e-18,1.8401668470167e-17,29.7462241731016
"B3GNT4",1.13230926993416,2.00036675924024,8.96558990272893,4.15258539368479e-18,2.07448445012895e-17,29.6251943995591
"FBLN7",1.1439158026923,1.88214042265421,8.95847120731643,4.39512857328436e-18,2.19228113976381e-17,29.5690755486678
"LRRC17",1.16320846460715,2.9930495301387,8.95498162543043,4.51909243869771e-18,2.25066036343007e-17,29.5415784517829
"GLB1L",1.12831688907379,5.16537271517349,8.94290264849942,4.97550823535627e-18,2.47354925093432e-17,29.4464616576096
"SERPINE1",2.00289860664359,7.14236173871911,8.93538026912111,5.2825003417528e-18,2.62483067936828e-17,29.3872753587168
"VWA1",1.17795225213906,6.23380302714315,8.93288196024689,5.38854733012532e-18,2.67684255169216e-17,29.3676269565329
"IRF1",1.04082503430656,4.7701793873508,8.93183742018639,5.43350754658172e-18,2.69780289411872e-17,29.3594132190675
"CHDH",-1.2505437100681,4.21326046909883,-8.93151100193351,5.44763357776282e-18,2.70412821753903e-17,29.3568465797511
"DNAJB13",1.27363190254055,1.42721949504318,8.928389697305,5.58455945116983e-18,2.77068590628759e-17,29.3323072386226
"KCNN1",1.21598060274967,1.25074989560233,8.89582018639644,7.23300568785816e-18,3.56856336782944e-17,29.076638481548
"RARRES2",1.40104913208138,7.91712246635209,8.88732569057626,7.73688127543045e-18,3.80849054807471e-17,29.0100740761163
"CXCL12",-1.43226495311587,5.25199073190868,-8.88491131056634,7.88633177469895e-18,3.88107818829053e-17,28.9911633951499
"CRYL1",-1.03570291834992,7.47332930149914,-8.88174075517424,8.08693604318679e-18,3.97779353468529e-17,28.9663358989295
"RFLNB",1.22080605025226,5.1077031825969,8.87688816662517,8.40378235813718e-18,4.130518329908e-17,28.9283500698021
"WWC1",-1.00647169749972,5.04319445644768,-8.85442416902275,1.00381420026021e-17,4.91400309931598e-17,28.7527092142593
"COL5A1",1.61690839853483,4.22151345354547,8.85330471577148,1.0127345086632e-17,4.9526983757418e-17,28.7439653457807
"GSDMB",1.0377059334332,1.80480219822618,8.85218453493786,1.02173911583053e-17,4.99548206970238e-17,28.7352166387644
"CCDC85B",1.18420164198158,4.80338785385841,8.85109234508754,1.03059497649264e-17,5.03625503045252e-17,28.7266873571396
"PREX2",1.40472021971242,3.27931612361482,8.84010375569851,1.12402988076696e-17,5.48048869114948e-17,28.6409184364083
"MUC13",-1.50663787614448,1.39775655910775,-8.83326748659779,1.18633717149755e-17,5.77706213625883e-17,28.5876005627749
"SCRN1",-1.2550014726918,5.14612352801748,-8.82341800295885,1.2821598152279e-17,6.22193652062446e-17,28.5108372547187
"IFI44L",1.28441650323734,3.55976239945889,8.82240159092342,1.29247377165439e-17,6.26886743809388e-17,28.5029194339436
"RNF152",-1.2292334145376,4.45626039929084,-8.82108611384411,1.30594441425087e-17,6.33262901818369e-17,28.4926729404123
"PKHD1",-1.53818634493008,3.30721866156449,-8.81481077678503,1.37214081810106e-17,6.6470100286699e-17,28.4438092655351
"VSIG4",1.49882031900898,5.01844806594024,8.80700493866238,1.45913068938549e-17,7.05964421609654e-17,28.3830652847008
"CKB",-1.46081373529993,6.37554993578697,-8.80689583574671,1.46038442735464e-17,7.06395770999445e-17,28.3822165523117
"FZD1",1.18363185295887,5.78466965286646,8.80270923310298,1.50930764929076e-17,7.29698242045556e-17,28.349654251256
"APOC3",-1.47760109439676,0.835019081731466,-8.79814555037831,1.564485468844e-17,7.55625559654893e-17,28.3141726223672
"CIITA",1.03780659474203,3.01921070155047,8.79291213138636,1.63022049649049e-17,7.8679015944207e-17,28.2735012848986
"NCOA7",-1.09204736829335,4.75418934877534,-8.78919883549726,1.67851171573097e-17,8.09495894953044e-17,28.2446547745035
"ECSCR",1.08379317689435,4.58608014364587,8.78744875382219,1.70175945285142e-17,8.20099199628395e-17,28.2310626093537
"GGH",-1.09335990105181,3.94964794122249,-8.7834417829025,1.75619360786921e-17,8.45287362642476e-17,28.1999499238107
"IRX3",1.46754971294176,5.63638517704491,8.77808028126903,1.83173166032979e-17,8.80124724597483e-17,28.1583368082461
"CYP24A1",-1.88215226291219,1.80257899516795,-8.77537002560589,1.8711304873826e-17,8.97949259237768e-17,28.1373086619463
"TMEM200B",1.11708135875403,3.73478704520267,8.76437021503971,2.03982393773502e-17,9.77461578811945e-17,28.0520152103702
"CDHR1",1.8035642691744,2.15707533561298,8.76325694594084,2.05771339678319e-17,9.85549714574228e-17,28.0433874022802
"FPR1",1.38728420269,3.44471534262051,8.76154327712158,2.08555461390192e-17,9.98639126808963e-17,28.0301081548684
"COL21A1",1.33565896987124,2.19442848386222,8.76119686702242,2.09122769516457e-17,1.00110981194881e-16,28.0274240595626
"LENG8",1.27971251622576,5.56442498352176,8.75088400632049,2.26729237013282e-17,1.08273758801911e-16,27.9475540597591
"CCNO",-1.08726518251748,1.00473495898048,-8.74659685814145,2.34472784190507e-17,1.11834744682501e-16,27.9143726450153
"PKIA",-1.36876680083274,2.15939448694051,-8.74267254216595,2.41789999934463e-17,1.15296586032319e-16,27.8840104068206
"RHEX",1.54362204660924,4.92663235645746,8.73645630243209,2.53845535842323e-17,1.20867907361641e-16,27.8359370959667
"EVC",-1.26412253919819,4.71831346659717,-8.73317072910495,2.604556816953e-17,1.23924546477274e-16,27.8105387200019
"SLIT2",-1.29208546520607,2.05205056234018,-8.71653998052027,2.96617500109763e-17,1.40718343581628e-16,27.6820912300913
"FLRT3",-1.81542810961901,3.82423958174615,-8.71543511936214,2.99188596309758e-17,1.41903579616469e-16,27.6735645141897
"CLRN3",2.06367126273642,5.92001317400443,8.71106377552876,3.09578965480694e-17,1.46688983570699e-16,27.6398370233076
"GIMAP7",1.15790032275727,6.15480464264809,8.7032981925976,3.28924719644919e-17,1.55440242482066e-16,27.5799531078572
"RAB11FIP1",-1.08719003051718,3.31387450456067,-8.68378221118685,3.82981435754767e-17,1.80330442818088e-16,27.4296382262721
"RDH12",-1.20467049634812,1.45354223162017,-8.67751261139621,4.02145412986981e-17,1.89080086535321e-16,27.3814040844551
"SELE",-1.19143224147939,1.81879644709529,-8.67517425877268,4.09533186166581e-17,1.92414496020401e-16,27.3634212305222
"PARM1",-1.20230682500605,5.30162206130329,-8.67269165091186,4.1752363704522e-17,1.96074247370405e-16,27.3443330891435
"GOLGA8A",1.58437722404626,2.56374858800074,8.6714476063049,4.21585475348978e-17,1.97886438645755e-16,27.3347695315244
"ATP9A",-1.11393942716906,4.31809356882869,-8.66249662198804,4.51985536505829e-17,2.1200273974202e-16,27.2659903120842
"FILIP1",1.03241049006956,2.71253100680332,8.6606322372007,4.58585171627389e-17,2.1499487024637e-16,27.2516713098988
"FOXF1",1.01866763021471,2.5862350444572,8.65838021122444,4.66684176082542e-17,2.18739281089589e-16,27.2343782874688
"MUC20",-1.64370446662664,3.60627904112616,-8.65434687934579,4.81544379146605e-17,2.2527128871423e-16,27.2034155233816
"TGM2",1.33147930582578,7.07551905755784,8.65075643235003,4.95165925750354e-17,2.31366100860306e-16,27.1758620389534
"SORL1",-1.20838330542474,4.47691373731662,-8.64599042512017,5.13837510312618e-17,2.39917954599641e-16,27.1393008229093
"FBXO41",1.00602621440236,1.69777264850059,8.64523724693093,5.16851236387013e-17,2.41267344740448e-16,27.133524432144
"HECW2",1.24224842286805,3.13943962606204,8.63765062550541,5.48199704132371e-17,2.55717264522689e-16,27.0753616343097
"VCAM1",1.71713190335412,7.48604928058152,8.63706399069108,5.50700594447034e-17,2.56822422130572e-16,27.070865845622
"CCR2",1.17154108259914,2.63868767103239,8.62869163900625,5.87646844649123e-17,2.7339876935095e-16,27.0067284555605
"CCDC8",-1.72445461938483,3.46864266521764,-8.61539541974709,6.51418965988253e-17,3.02563088679898e-16,26.9049701158157
"SPHK1",1.05889613119304,2.18173790081212,8.61424747519116,6.57235478300962e-17,3.05191988888183e-16,26.8961903879041
"SSPN",1.04676170716761,4.14281916319998,8.59832804954297,7.43394151095597e-17,3.44216907141914e-16,26.7745286116406
"POSTN",1.83804777482589,5.07086878237062,8.59707213622231,7.50648377806849e-17,3.47493361318941e-16,26.7649379074977
"SMTNL2",-1.4971900245888,4.08860180244155,-8.58821014691635,8.03863579371806e-17,3.71334708396218e-16,26.6972947480872
"PLAAT2",-1.12490217301814,2.06422426903639,-8.57698495281635,8.76652225639096e-17,4.04097101315039e-16,26.6116910367938
"SPRY4",1.15745073153557,5.62965875330787,8.56921899714214,9.30785766471172e-17,4.28543786673448e-16,26.5525184464654
"GUCA2B",1.80453350179554,1.75750261551575,8.5672191904634,9.45252594198595e-17,4.3489646956016e-16,26.5372876852158
"CX3CR1",1.49497115337921,3.58823181756788,8.56483521196771,9.62789247337567e-17,4.42755922914987e-16,26.5191346333125
"APOH",-1.69877762302296,1.52415967314574,-8.55261284225508,1.0578758247378e-16,4.86024787040313e-16,26.42612777065
"COL15A1",1.4545618598734,5.39299233848814,8.54523521901756,1.11970453565142e-16,5.13704953159482e-16,26.3700372593478
"TCF19",1.05059955161184,4.21112549215068,8.54318412097663,1.13751963309597e-16,5.21755536318691e-16,26.3544498799521
"CSAD",1.08984591573666,3.34314126654347,8.54227635099664,1.14549337132031e-16,5.25289377400896e-16,26.3475521843558
"SELP",-1.17531426515622,3.20712656218666,-8.54087196246694,1.15793833719938e-16,5.30746683675666e-16,26.3368820528106
"COL6A1",1.02062408452432,6.99329424227092,8.53865678803476,1.17784026657761e-16,5.39615191897183e-16,26.3200545815562
"LIPA",1.03560540662077,6.66653319109704,8.5205152361529,1.35407739193872e-16,6.17311158835458e-16,26.1823709342284
"AJAP1",-1.02531934420305,1.70068067030217,-8.51147457370587,1.45139390655582e-16,6.60595924377085e-16,26.1138427818923
"SLC4A3",-1.13770830804891,1.35580100264313,-8.50265327208309,1.55300375121799e-16,7.05854862736063e-16,26.0470320206327
"AQP7",-1.17370697946743,2.52814578339385,-8.48614389753825,1.76242215737584e-16,7.97321255748112e-16,25.9221384989245
"BHLHA15",1.10987455009375,1.6433531497896,8.48214166824272,1.81725484580022e-16,8.21555893779364e-16,25.8918901271533
